file_name,speaker,usability,xds,interval_start,interval_end,pitch_min,pitch_max,pitch_mean,pitch_sd,F0_00,F0_05,F0_10,F0_15,F0_20,F0_25,F0_30,F0_35,F0_40,F0_45,F0_50,F0_55,F0_60,F0_65,F0_70,F0_75,F0_80,F0_85,F0_90,F0_95,F0_100
172_20210310,FA1,0.,A,3443.683,3444.471,92.07140560897862 Hz,533.3623485581503 Hz,362.1229579337435 Hz,138.7927000072861 Hz,--undefined--,317.82970002660034,324.2476677292954,314.88974419142664,317.34304058289604,104.76602758159738,205.9744224177506,207.903424886215,--undefined--,127.44604962203655,--undefined--,365.0166018260187,407.2736320513822,458.6078969927991,506.84620454312886,529.9488829244938,526.4814209975475,522.6004362065052,527.1733057328926,--undefined--,--undefined--,
172_20210310,FA1,0.,A,3445.179,3445.919,89.00009763646955 Hz,527.6221354287861 Hz,295.6846355357293 Hz,144.0823795097365 Hz,--undefined--,130.1432596936652,306.2454010236971,339.1261598778293,342.45824301766146,--undefined--,--undefined--,126.8234953830791,--undefined--,135.2271895598862,157.02953688060336,478.31156498995097,493.4437833180336,454.15674129399713,206.15334879556661,219.37338889792704,105.33350311014598,--undefined--,479.03201818652843,448.6376698519723,--undefined--,
172_20210310,FA1,noisy,A,3446.291,3450.023,179.74351545994747 Hz,595.4891984089581 Hz,223.33212502348152 Hz,59.459490885260564 Hz,--undefined--,--undefined--,--undefined--,227.5119137632784,215.10903203595709,220.28205851886693,206.5854335594194,210.0645142666272,212.46644669655151,231.9595255661326,--undefined--,198.96753627865922,194.05533613556855,198.46168903519208,--undefined--,--undefined--,--undefined--,189.40719098636916,--undefined--,561.6790513596602,--undefined--,
172_20210310,FA1,overlap,A,3452.229,3452.922,122.86904159393443 Hz,506.345586544652 Hz,246.07063610673066 Hz,119.42878583199114 Hz,--undefined--,335.80332022788184,329.7647180769294,331.84773688728086,333.3792962931361,333.812785745442,--undefined--,--undefined--,208.78416217728264,188.47162791946602,188.98560643301155,126.50586164357786,128.7116082805724,140.44018865408827,131.70280863641824,137.61019282995807,147.22866625351023,177.2462664151421,472.2379908384372,467.0694635904253,--undefined--,
172_20210310,FA1,overlap,A,3455.15,3455.599,102.4209318594356 Hz,283.4949104851493 Hz,181.22981567545145 Hz,73.78570617486889 Hz,--undefined--,280.7052174368923,277.4767092627886,270.2945903713733,266.68214347988396,260.16593879501636,254.2609476832074,246.09928440582817,242.7416860188351,120.68077690833657,--undefined--,--undefined--,116.16759550798922,116.72207902181496,116.87196869309065,115.95299002107475,116.45338833332794,116.89728570497354,116.64979568217471,113.92360708838179,--undefined--,
172_20210310,FA1,overlap,A,3455.657,3457.5,105.49978707374873 Hz,375.9008250792958 Hz,189.50842850279372 Hz,60.51758366338552 Hz,--undefined--,257.23694970645425,131.43642267164276,130.9243852092438,210.62149744381279,252.41317183569137,311.41662656006537,243.37533397090888,115.82340536166608,112.7885456248814,115.7994923914927,206.74565996789235,198.5215222223012,--undefined--,235.20227413578527,--undefined--,261.7906627917134,186.19145873546947,159.22717120065315,173.2261313658215,--undefined--,
172_20210310,FA1,noisy,A,3458.09,3458.759,123.04408095415862 Hz,223.59532095485406 Hz,198.49531588395234 Hz,24.485123072766335 Hz,--undefined--,--undefined--,197.03309654930678,--undefined--,--undefined--,--undefined--,--undefined--,223.51304257415345,220.92044013034968,220.32329281515138,216.13119009825755,219.8450535681801,207.39999863491082,206.85869766770787,205.67518862314293,194.7087677665498,188.22064304199634,181.07493561426128,182.18507172377264,182.51880723084625,--undefined--,
172_20210310,FA1,noisy,A,3459.337,3460.384,104.86863215266185 Hz,473.63667991833694 Hz,246.85054314479427 Hz,117.36336912008014 Hz,--undefined--,462.85313713359733,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,202.17385566256294,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,noisy,A,3461.421,3463.287,99.82873090491806 Hz,540.0912140058531 Hz,254.39703900494692 Hz,114.18914740139299 Hz,--undefined--,203.94435179933978,208.19894730118858,210.13599611609354,--undefined--,--undefined--,--undefined--,--undefined--,508.03492169503596,263.80800058881033,211.2566720681117,--undefined--,--undefined--,--undefined--,214.06576562555398,--undefined--,--undefined--,113.80888375718848,233.91578628342498,99.82873090491806,--undefined--,
172_20210310,FA1,noisy,A,3463.416,3467.447,100.26463193242668 Hz,603.1318050702727 Hz,256.80907838471734 Hz,134.0888461555834 Hz,--undefined--,196.65609456197126,189.70486360772932,537.6231782823871,200.0185873577753,--undefined--,--undefined--,185.14618583118272,183.24770972162239,--undefined--,174.6415232450264,--undefined--,--undefined--,103.74296396790608,177.36276570714662,205.67876213800213,194.84894269105925,378.15162296709104,513.9996169662347,--undefined--,--undefined--,
172_20210310,FA1,faint,A,3480.883,3481.679,101.0499931846641 Hz,580.7376400245341 Hz,179.14030952946968 Hz,155.84952918580643 Hz,--undefined--,110.50596234509462,103.93338804191407,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,156.5441000606334,126.63187304377539,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,noisy,A,3485.999,3486.857,158.8743574272747 Hz,545.052845996324 Hz,217.89563199662504 Hz,117.25066902817287 Hz,--undefined--,--undefined--,--undefined--,181.58693825972412,182.32321853514736,178.21344114631626,--undefined--,179.54788639530727,179.88502143716798,169.79697239325958,167.61955576711804,--undefined--,--undefined--,502.79023337506055,--undefined--,160.19331704307885,165.54214310329965,167.8335219913566,168.1785488278107,--undefined--,--undefined--,
172_20210310,FA1,noisy,A,3487.302,3487.719,99.89874000724491 Hz,101.1418220062297 Hz,100.33326946469668 Hz,0.5530592206073737 Hz,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,99.97458328960839,100.20502334429116,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,A,3489.423,3490.085,217.2183780263084 Hz,339.35804811252376 Hz,254.75421270724337 Hz,33.23167460735203 Hz,--undefined--,221.54874138303478,227.7221595649043,235.74326584682512,235.7191752517819,237.9960335853964,--undefined--,272.88703532259854,255.0044879333195,244.08719483809486,249.64216904617146,247.3395848112186,245.5412958048465,261.15984694419467,234.9999787269403,--undefined--,334.5310330600587,332.0512266161626,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,noisy,A,3493.48,3493.764,250.76661535081644 Hz,375.9486481155804 Hz,300.1275746785118 Hz,36.10856102452025 Hz,--undefined--,--undefined--,285.61744681599873,286.3419661062105,288.30673508133395,288.70757533600425,285.6620491694283,278.5662175343145,274.05106039702133,328.70561882784494,369.0740196915884,355.6126681203896,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,A,3497.202,3498.037,177.2609244714014 Hz,579.9741607180031 Hz,273.8129366005086 Hz,78.96401689339747 Hz,--undefined--,196.6276958166925,217.3927860333363,228.5960376321668,251.18042345958347,--undefined--,177.30476627478896,183.25233191847798,--undefined--,--undefined--,259.68735172435424,249.97300952740449,244.55923060545774,397.6231057076796,263.12335387423576,264.23320146871987,242.4091072095623,--undefined--,346.95302642212675,348.5961613734235,--undefined--,
172_20210310,FA1,0.,A,3498.469,3499.32,181.99795881026026 Hz,278.2563964675906 Hz,224.55669244009988 Hz,21.888248660701212 Hz,--undefined--,--undefined--,214.75920841085508,233.47824546929712,260.02811960339085,--undefined--,249.9677228267698,225.02956691033833,215.9506575231145,223.63627539530057,223.44671795182177,--undefined--,247.09006255755625,241.82534359884582,216.79649892870677,--undefined--,181.99795881026026,192.31081101233067,--undefined--,195.4601176346574,--undefined--,
172_20210310,FA1,faint,A,3499.698,3500.32,149.21375885474026 Hz,565.8966882291642 Hz,355.1605344788494 Hz,154.70104112310636 Hz,--undefined--,520.0327217470366,--undefined--,--undefined--,563.1290057220216,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,157.9891412764655,154.98905385687763,--undefined--,436.7319298204439,426.37624848907893,419.29941178796355,--undefined--,
172_20210310,FA1,noisy,C,3502.856,3504.163,94.76198178686424 Hz,450.63238032378615 Hz,218.06433866739033 Hz,65.23456157027499 Hz,--undefined--,230.50960465295066,--undefined--,--undefined--,218.0910705821886,223.47869363588407,227.22528089650186,237.31157418551368,--undefined--,214.75730377976004,204.5575165980896,--undefined--,100.99033066168113,196.28916575881664,--undefined--,401.1643832432523,--undefined--,--undefined--,158.10475590647735,154.32972070925743,--undefined--,
172_20210310,FA1,overlap,A,3505.944,3507.322,128.28156086935476 Hz,578.6936591562386 Hz,232.9363010234894 Hz,109.7271808169006 Hz,--undefined--,233.82092914484878,178.85082038783509,170.8152321429225,137.6224803437859,569.7317870581666,522.5702253099607,--undefined--,223.55661125177022,243.5154852292346,216.10810663311844,--undefined--,184.60495717992117,358.005319838337,183.95857057794402,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,A,3516.87,3517.453,141.4166377845472 Hz,221.72441943644048 Hz,192.61105706498716 Hz,26.86598690646185 Hz,--undefined--,211.34347807706413,216.69728569880965,217.49248410404093,212.95737697868384,219.10174970494162,--undefined--,194.14471252430695,192.80969023740928,193.49724101565707,--undefined--,--undefined--,--undefined--,181.11802216079568,--undefined--,--undefined--,143.2223933322454,145.90063785934052,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,overlap,A,3517.61,3518.051,103.21483985393418 Hz,228.2882100673558 Hz,162.6264129984893 Hz,37.97300381939028 Hz,--undefined--,217.7866661557277,228.13471894564375,227.50898418472715,225.01714030457612,150.5093213550011,149.81905151454959,150.17476417257822,160.48395125509919,157.71221160719298,161.74199215817438,158.66998282760238,157.40469460146494,152.53587171469385,150.39395504090166,--undefined--,--undefined--,104.41482631399064,106.67089962452904,108.23245214001237,--undefined--,
172_20210310,FA1,faint,C,3530.609,3531.263,182.14513489989307 Hz,212.34787985883506 Hz,195.89743336711473 Hz,7.204677342588148 Hz,--undefined--,--undefined--,191.32098354646388,193.5540195043755,197.34036471362478,203.1574960585014,204.65128815376275,210.35095195091026,204.4166081890561,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,192.46439731234358,--undefined--,189.90355672844362,--undefined--,186.00577095219083,--undefined--,--undefined--,
172_20210310,FA1,faint,C,3531.889,3532.747,160.29053946432467 Hz,493.99808301579816 Hz,404.2179568768946 Hz,132.92412952001388 Hz,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,162.91083338277062,--undefined--,--undefined--,--undefined--,--undefined--,476.2480353506063,486.1951634303081,469.05532304789,467.5848068587801,--undefined--,
172_20210310,FA1,0.,0.,3534.349,3535.444,138.42170573399824 Hz,626.7753449016984 Hz,421.8733317489004 Hz,128.7932677076483 Hz,--undefined--,147.99812976496997,386.00102286848886,507.29412449343954,591.9072176253486,559.5057255471635,580.3617147348801,447.5580805557916,464.2519006894187,478.6114862848163,501.5601619225405,514.1430485930003,545.2448024600907,585.7937840446162,305.7098560213266,313.9164884091696,316.6637254127587,310.8665778349562,309.65694319512966,314.0649408892265,--undefined--,
172_20210310,FA1,0.,0.,3539.353,3540.274,262.83921935134845 Hz,359.76538033825983 Hz,338.64628216622384 Hz,17.47338869218138 Hz,--undefined--,329.7605892022363,349.3540817553251,355.6807696423571,--undefined--,--undefined--,--undefined--,--undefined--,344.4387082710164,345.72082402034727,--undefined--,--undefined--,--undefined--,--undefined--,262.83921935134845,337.2951237091129,333.56343948921955,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,faint,A,3546.594,3547.319,185.25522350874382 Hz,434.41580419382353 Hz,253.32699710649177 Hz,111.59723070281922 Hz,--undefined--,187.8361432676594,--undefined--,--undefined--,185.60526766879082,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,429.3027947395942,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,A,3557.179,3557.564,161.58331857236044 Hz,248.79064351584609 Hz,200.41250069744092 Hz,32.85597489177868 Hz,--undefined--,244.85241379568953,248.61864641942992,--undefined--,--undefined--,182.01033816242764,180.64552843942465,180.3424377830516,179.20907162768853,176.12914999143607,166.83561804027505,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,236.5530480277103,--undefined--,
172_20210310,FA1,0.,A,3572.142,3572.819,222.2828275195887 Hz,520.314597077471 Hz,319.94759466145484 Hz,109.19951334228229 Hz,--undefined--,229.0536217231224,247.39627668635748,--undefined--,500.3970379668997,484.9044587225141,477.88712474061253,--undefined--,--undefined--,--undefined--,240.10021202076211,--undefined--,--undefined--,--undefined--,--undefined--,269.5567050309915,267.3266259507993,272.00837313554234,264.3647692445297,231.77128850138598,--undefined--,
172_20210310,FA1,noisy,A,3575.971,3576.923,112.46056469220251 Hz,554.677526436172 Hz,297.91859720029345 Hz,142.26199781700728 Hz,--undefined--,--undefined--,--undefined--,--undefined--,209.02177569361425,218.74138678897017,--undefined--,--undefined--,298.27272024853477,--undefined--,--undefined--,212.44018946430836,--undefined--,--undefined--,--undefined--,112.93929088443234,--undefined--,474.2073577793637,491.535661446236,532.0166026701338,--undefined--,
172_20210310,FA1,noisy,A,3577.086,3581.408,109.04630166318441 Hz,528.8177264296628 Hz,256.8480605906192 Hz,77.94287600311765 Hz,--undefined--,276.8987045907828,318.6017945583277,--undefined--,--undefined--,227.58083017516722,246.42194443206247,220.1893291043871,215.41729174144604,263.51928091470376,232.5743888775663,218.27036743448804,--undefined--,--undefined--,--undefined--,--undefined--,176.95310188017706,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,overlap,A,3582.206,3584.111,98.42097428630025 Hz,599.8456798721841 Hz,177.17203139658815 Hz,101.43967637706528 Hz,--undefined--,518.6842364199862,102.3589827536877,110.52239555692005,102.90135688585943,114.1364243641845,110.90360648184976,--undefined--,166.90827123762446,163.27111688149452,168.67146438382582,178.76117639584965,--undefined--,--undefined--,172.9177073187208,158.69485885050452,159.22334921674587,--undefined--,156.06211048908494,--undefined--,--undefined--,
172_20210310,FA1,overlap,A,3588.748,3590.512,102.03651530999649 Hz,538.1323223197377 Hz,290.6695028721317 Hz,102.67199676247405 Hz,--undefined--,222.5725564788136,--undefined--,--undefined--,377.2732066477531,135.1545649232568,345.68667907264626,--undefined--,527.1274678890873,123.35336042957762,252.59715400090099,341.689819178582,347.1746660225531,343.4492178019856,266.08634191247324,282.55727687140376,290.5849685645465,173.1317561078509,--undefined--,265.029631455951,--undefined--,
